X,CH1,CH2,CH3,Start,Increment
Sequence,VOLT,VOLT,VOLT,-3.00E-2,5.00E-5
0,-3.60E-2,4.80E-1,1.76E+0
1,1.20E-2,5.60E-1,1.64E+0
2,-2.00E-2,5.60E-1,1.76E+0
3,1.00E-2,4.80E-1,1.64E+0
4,-1.60E-2,5.60E-1,1.76E+0
5,1.00E-2,4.80E-1,1.68E+0
6,-1.60E-2,4.80E-1,1.68E+0
7,1.00E-2,5.60E-1,1.76E+0
8,-1.80E-2,5.60E-1,1.76E+0
9,1.20E-2,4.80E-1,1.68E+0
10,-1.80E-2,5.60E-1,1.76E+0
11,1.40E-2,4.80E-1,1.64E+0
12,-1.80E-2,5.60E-1,1.76E+0
13,1.40E-2,4.80E-1,1.64E+0
14,-2.20E-2,5.60E-1,1.68E+0
15,1.00E-2,4.80E-1,1.76E+0
16,1.40E-2,5.60E-1,1.76E+0
17,-1.80E-2,4.80E-1,1.64E+0
18,1.00E-2,5.60E-1,1.68E+0
19,-1.80E-2,4.80E-1,1.76E+0
20,1.40E-2,5.60E-1,1.76E+0
21,-2.00E-2,4.80E-1,1.64E+0
22,-1.80E-2,5.60E-1,1.76E+0
23,1.20E-2,5.20E-1,1.64E+0
24,-1.80E-2,5.60E-1,1.68E+0
25,1.40E-2,5.20E-1,1.76E+0
26,1.00E-2,5.20E-1,1.76E+0
27,-2.00E-2,5.60E-1,1.64E+0
28,-1.60E-2,5.60E-1,1.76E+0
29,1.20E-2,4.80E-1,1.68E+0
30,1.40E-2,5.60E-1,1.76E+0
31,-1.80E-2,4.80E-1,1.64E+0
32,1.40E-2,5.60E-1,1.68E+0
33,-1.80E-2,5.20E-1,1.76E+0
34,-1.60E-2,5.60E-1,1.76E+0
35,1.20E-2,5.20E-1,1.68E+0
36,1.20E-2,5.60E-1,1.76E+0
37,-1.80E-2,5.20E-1,1.64E+0
38,-1.60E-2,5.60E-1,1.68E+0
39,1.20E-2,5.20E-1,1.76E+0
40,-1.80E-2,5.60E-1,1.68E+0
41,1.00E-2,4.80E-1,1.76E+0
42,-1.60E-2,5.60E-1,1.76E+0
43,1.40E-2,5.20E-1,1.64E+0
44,-1.80E-2,5.60E-1,1.64E+0
